capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,ONEPhysicality/GameThread/RegionalDamage_ms,ONEPhysicality/GameThread/BloodFixedStep_ms,ONEPhysicality/GameThread/StumpCollisionTransfer_ms,ONEPhysicality/GameThread/RagdollInitialize_ms,PhysicsVerbose/AllWorkers/StepSolver_Gather_ms,Chaos/AllWorkers/ApplyConstraints_ms,PhysicsVerbose/AllWorkers/StepSolver_Scatter_ms,ONEPhysicality/GameThread/RagdollRest_ms,ONEPhysicality/GameThread/PartInitialize_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native,ONEPhysicality/Live_native,ONEPhysicality/RigidBodies_native,ONEPhysicality/Awake_native,ONEPhysicality/Wounds_native,ONEPhysicality/Phase_native,ONEPhysicality/Droplets_native,ONEPhysicality/Pools_native,ONEPhysicality/ProjectionTraces_native
13049,108.81077520000021,0,8.5346,2.7539,5.5492,2.8924,1.1574,0.009,0.0215,0.0004,0.2055,0.2403,0.1082,0.1063,0.2595,0.0002,0.0435,0.0055,0.0076,0.0002,0.0267,0.1468,0.0007,0.0001,0.0218,0.8,0.1201,0.0002,0.0366,0.0,0.0,0.0,0.0,0.0637,0.0817,0.0183,0.0278,0.0,0.0,619.0,169.0,387.0,63.0,229.0,0.0,11.0,2.0,43.0,216.0,0.0,43.0,22.0,7.0,92.0,28.0,28.0,0.0,0.0,0.0,34.0,1214.0,94.0,8.0,2.0,1.0,17.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13050,108.81930980000021,0,8.393,2.6745,5.8681,2.8736,1.1931,0.0084,0.0224,0.0005,0.2215,0.2567,0.1184,0.1047,0.2678,0.0001,0.0472,0.0111,0.0087,0.0002,0.0265,0.1491,0.0008,0.0,0.0208,0.8343,0.1246,0.0,0.0369,0.0,0.0,0.0,0.0,0.0679,0.0906,0.0205,0.0,0.0,0.0,619.0,169.0,387.0,63.0,229.0,0.0,11.0,2.0,43.0,216.0,0.0,43.0,24.0,7.0,97.0,30.0,28.0,0.0,0.0,0.0,34.0,1213.0,93.0,8.0,2.0,1.0,17.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13051,108.82770280000021,0,7.9234,2.6306,5.6509,2.8061,1.1922,0.0105,0.0239,0.0005,0.2019,0.2407,0.1239,0.1181,0.2895,0.0002,0.0449,0.0112,0.0082,0.0001,0.0232,0.1554,0.0007,0.0001,0.0209,0.852,0.1114,0.0001,0.0356,0.0,0.0,0.0,0.0,0.0658,0.0907,0.0197,0.0026,0.0,0.0,619.0,169.0,387.0,63.0,229.0,0.0,11.0,2.0,46.0,216.0,0.0,46.0,24.0,7.0,104.0,31.0,28.0,0.0,0.0,0.0,34.0,1220.0,98.0,8.0,2.0,1.0,17.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13052,108.8356262000002,0,8.4544,2.9087,5.4245,2.9434,1.2442,0.008,0.0209,0.0004,0.251,0.284,0.1234,0.1361,0.3084,0.0002,0.0449,0.0085,0.0074,0.0001,0.0263,0.1409,0.001,0.0002,0.0204,0.892,0.1185,0.0,0.0334,0.0,0.0,0.0,0.0,0.0643,0.0839,0.02,0.0,0.0,0.0,619.0,169.0,387.0,63.0,229.0,0.0,11.0,2.0,47.0,216.0,0.0,47.0,24.0,7.0,106.0,31.0,28.0,0.0,0.0,0.0,34.0,1222.0,99.0,8.0,2.0,1.0,17.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13053,108.84408060000021,0,8.2876,2.6327,5.538,2.9064,1.3232,0.0085,0.0212,0.0004,0.1899,0.2239,0.1532,0.1249,0.3272,0.0003,0.0413,0.0094,0.0066,0.0001,0.0219,0.1532,0.0007,0.0002,0.0202,0.8882,0.1966,0.0001,0.0347,0.0,0.0,0.0,0.0,0.0699,0.0923,0.0177,0.0031,0.0,0.0,619.0,169.0,387.0,63.0,229.0,0.0,11.0,2.0,48.0,216.0,0.0,48.0,25.0,7.0,109.0,32.0,28.0,0.0,0.0,0.0,34.0,1230.0,105.0,8.0,2.0,1.0,17.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13054,108.85236820000021,0,9.9898,3.007,6.9695,3.0507,1.2286,0.0085,0.025,0.0004,0.223,0.2606,0.1188,0.1334,0.3004,0.0003,0.045,0.0062,0.008,0.0001,0.0256,0.1489,0.0006,0.0002,0.021,0.8658,0.1172,0.0,0.0394,0.0,0.1529,0.0,0.0,0.0691,0.0896,0.02,0.0,0.0,0.0,619.0,169.0,387.0,63.0,229.0,0.0,11.0,2.0,48.0,216.0,0.0,48.0,26.0,7.0,109.0,34.0,28.0,0.0,0.0,0.0,34.0,1233.0,107.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,20.0,74.0,12.0
13055,108.86235800000021,0,7.0017,3.0868,5.8855,3.0632,1.5698,0.0119,0.0233,0.0008,0.2291,0.2693,0.1179,0.1223,0.2891,0.0002,0.0509,0.0126,0.0085,0.0002,0.0284,0.1564,0.0008,0.0,0.0244,0.8924,0.1535,0.0001,0.0351,0.0,0.0,0.0,0.0,0.0698,0.0976,0.0193,0.0045,0.0,0.0,630.0,169.0,398.0,63.0,229.0,0.0,11.0,2.0,50.0,216.0,0.0,50.0,25.0,7.0,113.0,33.0,28.0,0.0,0.0,0.0,34.0,1235.0,108.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13056,108.86935970000022,0,8.1639,3.1427,5.534,2.8675,1.1834,0.0089,0.025,0.0004,0.1948,0.2339,0.1027,0.1186,0.2695,0.0003,0.0422,0.0115,0.0071,0.0002,0.0229,0.1537,0.0007,0.0002,0.0212,0.8138,0.1248,0.0001,0.0348,0.0,0.0,0.0,0.0,0.0678,0.0944,0.0207,0.0,0.0,0.0,630.0,169.0,398.0,63.0,235.0,0.0,11.0,2.0,49.0,216.0,0.0,49.0,24.0,8.0,112.0,31.0,32.0,0.0,0.0,0.0,34.0,1235.0,108.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13057,108.87752360000022,0,8.0506,2.9535,5.4595,2.9971,1.1989,0.0075,0.025,0.0003,0.1886,0.2252,0.1253,0.1207,0.2939,0.0003,0.0442,0.0055,0.0092,0.0002,0.0253,0.1719,0.0008,0.0002,0.0215,0.8457,0.1182,0.0002,0.0342,0.0,0.0,0.0,0.0,0.1041,0.0838,0.0201,0.0,0.0,0.0,630.0,169.0,398.0,63.0,235.0,0.0,11.0,2.0,49.0,216.0,0.0,49.0,21.0,9.0,112.0,27.0,35.0,0.0,0.0,0.0,34.0,1236.0,108.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13058,108.88557420000022,0,9.4863,2.6723,6.4405,3.0379,1.5655,0.0085,0.0271,0.0003,0.3029,0.344,0.2188,0.2195,0.4913,0.0002,0.0501,0.0117,0.0107,0.0001,0.0301,0.163,0.0007,0.0001,0.021,1.1732,0.1419,0.0002,0.032,0.0,0.0,0.0,0.0,0.0712,0.0931,0.0184,0.0027,0.0,0.0,630.0,169.0,398.0,63.0,235.0,0.0,11.0,2.0,48.0,216.0,0.0,48.0,21.0,7.0,110.0,27.0,28.0,0.0,0.0,0.0,34.0,1236.0,108.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13059,108.89506050000023,0,7.7855,2.9582,6.0303,3.1067,1.5272,0.0095,0.0273,0.0003,0.3459,0.3871,0.2297,0.1281,0.4122,0.0003,0.0469,0.0119,0.0073,0.0002,0.0324,0.1541,0.0011,0.0003,0.0237,1.1303,0.1426,0.0001,0.0329,0.0,0.0,0.0,0.0,0.0716,0.0943,0.0198,0.0,0.0,0.0,630.0,169.0,398.0,63.0,235.0,0.0,11.0,2.0,47.0,216.0,0.0,47.0,21.0,8.0,107.0,27.0,29.0,0.0,0.0,0.0,34.0,1240.0,110.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13060,108.90284600000022,0,7.81,2.8778,5.4783,2.922,1.3235,0.0088,0.0523,0.0004,0.2197,0.2851,0.1361,0.1245,0.3158,0.0003,0.0511,0.0162,0.01,0.0001,0.0278,0.1591,0.0007,0.0001,0.0232,0.9417,0.1318,0.0,0.0342,0.0,0.0,0.0,0.0,0.0696,0.0926,0.0189,0.0,0.0,0.0,630.0,169.0,398.0,63.0,240.0,0.0,11.0,2.0,47.0,216.0,0.0,47.0,21.0,8.0,107.0,29.0,29.0,0.0,0.0,0.0,34.0,1243.0,112.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13061,108.91065600000023,0,8.369,2.6024,5.4185,2.7717,1.3408,0.0095,0.0279,0.0004,0.2054,0.2479,0.1204,0.1267,0.2964,0.0003,0.0489,0.0124,0.0083,0.0005,0.0286,0.1582,0.0007,0.0001,0.022,0.9543,0.1335,0.0001,0.0442,0.0,0.0,0.0,0.0,0.0735,0.0933,0.0207,0.0283,0.0,0.0,630.0,169.0,398.0,63.0,240.0,0.0,11.0,2.0,50.0,216.0,0.0,50.0,22.0,8.0,113.0,30.0,29.0,0.0,0.0,0.0,34.0,1243.0,113.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13062,108.91902500000023,0,8.6124,2.7437,5.6367,3.1663,1.2978,0.0102,0.0269,0.0003,0.2228,0.2641,0.1253,0.1229,0.2955,0.0002,0.0451,0.0153,0.008,0.0003,0.0243,0.1613,0.0008,0.0001,0.0225,0.8926,0.1449,0.0001,0.0346,0.0,0.0,0.0,0.0,0.0674,0.0874,0.0201,0.0,0.0,0.0,630.0,169.0,398.0,63.0,239.0,0.0,11.0,2.0,49.0,216.0,0.0,49.0,25.0,7.0,107.0,31.0,28.0,0.0,0.0,0.0,34.0,1245.0,114.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13063,108.92763740000024,0,8.7784,2.6978,6.2899,3.2445,1.3733,0.0121,0.0288,0.0003,0.2285,0.2743,0.1204,0.1136,0.2818,0.0008,0.0452,0.0154,0.0089,0.0002,0.024,0.1595,0.0008,0.0002,0.0282,0.892,0.2069,0.0002,0.0821,0.0,0.0,0.0,0.0,0.0697,0.0898,0.0199,0.0027,0.0,0.0,630.0,169.0,398.0,63.0,240.0,0.0,11.0,2.0,47.0,216.0,0.0,47.0,27.0,7.0,102.0,33.0,28.0,0.0,0.0,0.0,34.0,1242.0,112.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13064,108.93641580000023,0,7.7396,2.5499,5.6174,3.5543,1.32,0.0095,0.0275,0.0003,0.2092,0.2508,0.1354,0.1321,0.3298,0.0003,0.0553,0.0073,0.0098,0.0002,0.0305,0.1639,0.0009,0.0001,0.0225,0.9294,0.1375,0.0001,0.0505,0.0,0.0,0.0,0.0,0.0725,0.1037,0.0204,0.0,0.0,0.0,630.0,169.0,398.0,63.0,239.0,0.0,11.0,2.0,47.0,216.0,0.0,47.0,27.0,8.0,102.0,34.0,32.0,0.0,0.0,0.0,34.0,1244.0,113.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13065,108.94415540000023,0,8.8193,2.9677,5.9979,2.8747,1.5133,0.0102,0.028,0.0004,0.2013,0.2438,0.1912,0.1855,0.4266,0.0002,0.1322,0.0126,0.0069,0.0002,0.0244,0.1937,0.0008,0.0001,0.0223,1.1236,0.1477,0.0002,0.0355,0.0,0.0,0.0,0.0,0.0754,0.1071,0.0204,0.0027,0.0,0.0,630.0,169.0,398.0,63.0,239.0,0.0,11.0,2.0,46.0,216.0,0.0,46.0,28.0,8.0,100.0,34.0,32.0,0.0,0.0,0.0,34.0,1244.0,113.0,8.0,2.0,1.0,18.0,169.0,32.0,11.0,9.0,0.0,0.0,0.0
13066,108.95297470000023,0,8.119,2.6692,5.8355,2.959,1.3705,0.0133,0.032,0.0005,0.2213,0.272,0.1408,0.1206,0.3029,0.0003,0.0526,0.0066,0.0095,0.0001,0.0277,0.1588,0.0008,0.0001,0.0238,0.9101,0.1506,0.0002,0.0374,0.0,0.1444,0.0,0.0,0.0675,0.0877,0.0179,0.0,0.0,0.0,630.0,169.0,398.0,63.0,240.0,0.0,11.0,2.0,46.0,216.0,0.0,46.0,24.0,9.0,101.0,31.0,33.0,0.0,0.0,0.0,34.0,1242.0,112.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,20.0,75.0,12.0
13067,108.96109370000022,0,8.5271,2.6394,5.9642,2.9492,1.4775,0.0099,0.0272,0.0005,0.1984,0.2403,0.1374,0.2432,0.4381,0.0003,0.0457,0.0495,0.009,0.0001,0.025,0.1534,0.0007,0.0001,0.0229,1.0315,0.1911,0.0001,0.0473,0.0,0.0,0.0,0.0,0.0689,0.0887,0.0196,0.0041,0.0,0.0,630.0,169.0,398.0,63.0,239.0,0.0,11.0,2.0,47.0,216.0,0.0,47.0,22.0,8.0,102.0,28.0,32.0,0.0,0.0,0.0,34.0,1244.0,113.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13068,108.96962080000021,0,7.8619,2.7499,5.7786,2.9262,1.2258,0.0098,0.0283,0.0005,0.1998,0.2416,0.1209,0.12,0.285,0.0002,0.0431,0.0112,0.0063,0.0002,0.0245,0.1565,0.0007,0.0,0.0218,0.8453,0.1255,0.0,0.0398,0.0,0.0,0.0,0.0,0.0666,0.0928,0.0196,0.0,0.0,0.0,630.0,169.0,398.0,63.0,239.0,0.0,11.0,2.0,46.0,216.0,0.0,46.0,23.0,9.0,100.0,29.0,33.0,0.0,0.0,0.0,34.0,1245.0,114.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13069,108.97748270000021,0,8.5502,2.5908,5.7901,3.3888,1.4324,0.0111,0.0288,0.0003,0.2173,0.2615,0.1358,0.1278,0.3197,0.0003,0.0448,0.0058,0.009,0.0001,0.0253,0.1564,0.0007,0.0001,0.0225,0.9006,0.125,0.0002,0.0383,0.0,0.0,0.0,0.0,0.068,0.091,0.0202,0.0,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,46.0,216.0,0.0,46.0,24.0,9.0,99.0,31.0,33.0,0.0,0.0,0.0,34.0,1239.0,111.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13070,108.98603290000021,0,8.1029,2.8528,5.5595,2.8769,1.2228,0.0107,0.0321,0.0004,0.1957,0.2431,0.1173,0.1131,0.28,0.0002,0.0429,0.0115,0.0078,0.0001,0.0237,0.1504,0.0007,0.0001,0.0226,0.8419,0.1284,0.0,0.0378,0.0,0.0,0.0,0.0,0.0647,0.0895,0.0191,0.003,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,45.0,216.0,0.0,45.0,24.0,9.0,96.0,30.0,33.0,0.0,0.0,0.0,34.0,1239.0,112.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13071,108.99413580000021,0,8.7956,2.7635,5.9163,2.8794,1.2976,0.0086,0.026,0.0004,0.1911,0.2302,0.1294,0.1703,0.351,0.0003,0.0447,0.0091,0.0094,0.0002,0.025,0.1871,0.0009,0.0003,0.0217,0.9347,0.1256,0.0001,0.036,0.0,0.0,0.0,0.0,0.0806,0.111,0.0225,0.0,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,46.0,216.0,0.0,46.0,23.0,8.0,102.0,29.0,32.0,0.0,0.0,0.0,34.0,1239.0,112.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13072,109.00293140000021,0,8.4706,2.7005,6.2233,2.8787,1.3982,0.0096,0.0291,0.0005,0.2925,0.3353,0.1317,0.1078,0.2848,0.0004,0.0622,0.0077,0.0398,0.0002,0.0407,0.1638,0.0008,0.0002,0.0221,1.0128,0.1297,0.0002,0.0391,0.0,0.0,0.0,0.0,0.0734,0.0894,0.0216,0.0,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,46.0,216.0,0.0,46.0,22.0,9.0,102.0,28.0,33.0,0.0,0.0,0.0,34.0,1237.0,111.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13073,109.0114020000002,0,8.2786,2.5784,6.1727,2.9004,1.3262,0.0097,0.028,0.0003,0.2178,0.2594,0.1382,0.1186,0.3166,0.0003,0.0445,0.012,0.0085,0.0003,0.0249,0.1862,0.0007,0.0001,0.0217,0.9298,0.1383,0.0001,0.0374,0.0,0.0,0.0,0.0,0.067,0.1217,0.0198,0.0278,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,45.0,216.0,0.0,45.0,22.0,8.0,101.0,28.0,32.0,0.0,0.0,0.0,34.0,1234.0,110.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13074,109.0196806000002,0,8.119,2.4917,5.8601,2.9246,1.3903,0.0095,0.0291,0.0007,0.2536,0.298,0.1365,0.1193,0.3048,0.0004,0.0482,0.0061,0.0085,0.0002,0.028,0.161,0.0012,0.0002,0.0316,0.9511,0.1662,0.0001,0.04,0.0,0.0,0.0,0.0,0.0692,0.0994,0.018,0.0,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,45.0,216.0,0.0,45.0,22.0,9.0,102.0,28.0,33.0,0.0,0.0,0.0,34.0,1237.0,111.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13075,109.0277996000002,0,8.4638,2.6107,6.052,3.0285,1.2535,0.0095,0.0249,0.0006,0.2011,0.2407,0.1133,0.1233,0.2852,0.0002,0.0778,0.0135,0.0103,0.0001,0.0231,0.1603,0.0007,0.0002,0.023,0.8846,0.1221,0.0001,0.0387,0.0,0.0,0.0,0.0,0.0674,0.0855,0.0181,0.0024,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,46.0,216.0,0.0,46.0,23.0,9.0,102.0,29.0,33.0,0.0,0.0,0.0,34.0,1229.0,107.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13076,109.0362634000002,0,7.7034,2.5148,5.4096,2.8294,1.2891,0.0096,0.025,0.0004,0.2077,0.2471,0.1217,0.1228,0.2918,0.0003,0.0468,0.0058,0.0086,0.0002,0.0254,0.1551,0.0012,0.0002,0.0219,0.8947,0.1386,0.0003,0.0372,0.0,0.0,0.0,0.0,0.0701,0.088,0.0198,0.0,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,46.0,216.0,0.0,46.0,22.0,9.0,104.0,28.0,33.0,0.0,0.0,0.0,34.0,1227.0,107.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13077,109.04396680000019,0,8.367,2.7819,5.5477,2.6914,1.1978,0.0081,0.0228,0.0004,0.1801,0.2152,0.1465,0.1164,0.3056,0.0002,0.0412,0.0107,0.0103,0.0001,0.0249,0.1598,0.0012,0.0001,0.0266,0.8465,0.1148,0.0001,0.0343,0.0,0.0,0.0,0.0,0.065,0.0895,0.0207,0.0024,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,45.0,216.0,0.0,45.0,23.0,9.0,103.0,30.0,33.0,0.0,0.0,0.0,34.0,1220.0,104.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13078,109.0523338000002,0,8.6976,2.5765,5.5724,2.6389,1.3538,0.0086,0.0245,0.0004,0.2031,0.2409,0.1396,0.2132,0.4079,0.0002,0.0415,0.0056,0.0091,0.0002,0.054,0.1612,0.001,0.0001,0.021,0.9978,0.1231,0.0,0.0339,0.0,0.0833,0.0,0.0,0.0663,0.0911,0.0218,0.0,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,45.0,216.0,0.0,45.0,24.0,9.0,104.0,32.0,30.0,0.0,0.0,0.0,34.0,1216.0,102.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,20.0,75.0,12.0
13079,109.0610314000002,0,8.3502,2.6042,5.879,2.6777,1.3278,0.0093,0.0247,0.0004,0.2116,0.2501,0.1277,0.1093,0.2888,0.0003,0.0421,0.0055,0.0064,0.0006,0.0225,0.239,0.001,0.0001,0.0215,0.9296,0.1313,0.0001,0.037,0.0,0.0,0.0,0.0,0.0672,0.1736,0.022,0.0039,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,45.0,216.0,0.0,45.0,25.0,9.0,104.0,31.0,30.0,0.0,0.0,0.0,34.0,1218.0,103.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13080,109.0693816000002,0,8.3751,2.5908,5.7994,2.6095,1.3228,0.0086,0.0256,0.0004,0.2389,0.2777,0.1258,0.1482,0.3267,0.0003,0.0513,0.0058,0.0103,0.0001,0.0337,0.1514,0.0008,0.0002,0.0233,0.9303,0.1424,0.0001,0.0332,0.0,0.0,0.0,0.0,0.068,0.0888,0.021,0.0,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,45.0,216.0,0.0,45.0,25.0,8.0,106.0,31.0,29.0,0.0,0.0,0.0,34.0,1214.0,101.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13081,109.0777567000002,0,8.0673,2.6049,5.7062,2.8911,1.2224,0.0091,0.0248,0.0003,0.217,0.2553,0.1137,0.1028,0.2568,0.0002,0.0469,0.0056,0.0071,0.0002,0.027,0.1592,0.0006,0.0002,0.0215,0.833,0.1288,0.0,0.0397,0.0,0.0,0.0,0.0,0.0714,0.0919,0.0185,0.0,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,45.0,216.0,0.0,45.0,23.0,8.0,106.0,29.0,29.0,0.0,0.0,0.0,34.0,1214.0,101.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13082,109.08582400000019,0,8.3057,2.4675,5.4653,2.8027,1.1989,0.0083,0.0261,0.0005,0.1828,0.221,0.1211,0.1079,0.2752,0.0002,0.0405,0.0054,0.0452,0.0002,0.0226,0.1554,0.0007,0.0,0.0211,0.8371,0.1232,0.0,0.0344,0.0,0.0,0.0,0.0,0.0676,0.0904,0.0195,0.0029,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,45.0,216.0,0.0,45.0,24.0,7.0,102.0,30.0,28.0,0.0,0.0,0.0,34.0,1212.0,100.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13083,109.09412970000018,0,8.3931,2.5108,5.6655,2.7613,1.2488,0.0089,0.0236,0.0004,0.1904,0.2277,0.1669,0.1135,0.3306,0.0003,0.0419,0.0108,0.0081,0.0007,0.0232,0.1739,0.0007,0.0001,0.0203,0.8851,0.1268,0.0001,0.0361,0.0,0.0,0.0,0.0,0.093,0.0897,0.0194,0.0,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,44.0,216.0,0.0,44.0,24.0,7.0,101.0,30.0,28.0,0.0,0.0,0.0,34.0,1210.0,99.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13084,109.10252280000019,0,8.447,2.61,5.7133,2.7473,1.3624,0.0086,0.0252,0.0008,0.2431,0.2817,0.2018,0.109,0.3579,0.0004,0.0613,0.011,0.0081,0.0002,0.039,0.1662,0.0009,0.0002,0.0221,1.0061,0.1225,0.0,0.0352,0.0,0.0,0.0,0.0,0.0731,0.0895,0.0205,0.0,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,45.0,216.0,0.0,45.0,24.0,7.0,103.0,30.0,28.0,0.0,0.0,0.0,34.0,1210.0,99.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
13085,109.11096980000019,0,8.3748,2.5443,5.811,2.586,1.2154,0.0087,0.0249,0.0005,0.1945,0.2324,0.1153,0.1342,0.2913,0.0003,0.0458,0.0087,0.0074,0.0002,0.0273,0.1525,0.0008,0.0,0.0224,0.837,0.1303,0.0002,0.0366,0.0,0.0,0.0,0.0,0.0662,0.0908,0.0195,0.0289,0.0,0.0,630.0,169.0,398.0,63.0,245.0,0.0,11.0,2.0,46.0,216.0,0.0,46.0,26.0,8.0,106.0,32.0,29.0,0.0,0.0,0.0,34.0,1210.0,99.0,8.0,2.0,1.0,18.0,169.0,32.0,10.0,9.0,0.0,0.0,0.0
